wave,trans
1.5230663486615823,1.0008
1.523068501375088,1.0014
1.5230707654424096,1.001
1.5230729181684008,1.0005
1.5230751845686117,1.0011
1.5230773349873303,1.0021
1.5230794877318925,1.0019
1.5230817541516553,1.001
1.5230839069087094,1.001
1.5230861710218326,1.0018
1.5230883237913728,1.0019
1.5230904765669986,1.0013
1.5230927406996537,1.0012
1.5230948934877657,1.0013
1.5230971576335526,1.0008
1.5230993104341506,1.0006
1.5231014632408342,1.0011
1.5231037274061536,1.0016
1.5231058802253234,1.0016
1.5231081467236336,1.0016
1.5231102972354313,1.001
1.5231124500731734,1.0001
1.5231147165910364,1.0003
1.5231168671213868,1.0015
1.5231191336523955,1.0021
1.5231212865151174,1.0016
1.5231235507393739,1.0012
1.5231257036145824,1.001
1.523127856495877,1.0007
1.523130120739667,1.001
1.5231322736334485,1.0017
1.5231345402103103,1.0019
1.5231366907966397,1.0016
1.5231388437089945,1.0019
1.52314111030541,1.0024
1.523143260910293,1.0022
1.523145527519855,1.0016
1.5231476804571908,1.0019
1.5231498310806275,1.0022
1.5231520977097441,1.0016
1.5231542506656535,1.0012
1.523156514987918,1.0016
1.5231586679563152,1.0017
1.5231608209307983,1.001
1.5231630852725975,1.001
1.5231652382595688,1.0019
1.5231675049345412,1.0025
1.5231696556139607,1.0023
1.52317192230208,1.0018
1.5231740753140337,1.0014
1.5231762260120079,1.0013
1.5231784927196828,1.001
1.523180645750211,1.0006
1.5231829101509542,1.001
1.5231850631939705,1.0017
1.5231872162430735,1.0016
1.5231894806633524,1.0008
1.5231916337249438,1.0006
1.523193900478477,1.0009
1.5231960512324372,1.0008
1.523198204312604,1.0001
1.5232004710856932,1.0001
1.523202621858209,1.0007
1.5232048886444463,1.0011
1.523207041749597,1.0007
1.5232091925406683,1.0006
1.5232114593464625,1.0013
1.5232136124701892,1.0011
1.5232158769689519,0.99992
1.5232180301051674,0.99976
1.5232202969372655,1.0004
1.52322244776577,1.0002
1.523224600920562,0.99963
1.523226867772217,0.99987
1.5232290186192783,0.99945
1.5232312854840822,0.99819
1.5232334386638593,0.99789
1.5232355895294771,0.99807
1.523237856413839,0.99739
1.523240009612193,0.99705
1.5232422741894434,0.99785
1.523244427400287,0.99855
1.5232465806172182,0.99899
1.523248845214007,0.9996
1.523250998443428,0.99935
1.5232532653736528,0.99851
1.5232554162952634,0.99875
1.523257569543262,0.99963
1.5232598364930454,0.99984
1.5232619874332134,1.0002
1.5232642543961468,1.0011
1.5232664076691322,1.0004
1.5232686723248745,0.99841
1.5232708256103502,0.99755
1.5232729789019137,0.9985
1.5232752435771952,0.99939
1.5232773968812492,0.99912
1.523279663890048,0.99863
1.523281814886212,0.99862
1.5232839682088444,0.99902
1.5232862352372027,0.99973
1.523288386251925,1.0004
1.523290653293434,1.0001
1.5232928066410547,0.99911
1.5232949576743355,0.99913
1.5232972247354046,1.0001
1.523299378101604,1.0003
1.5233016428553825,0.99958
1.5233037962340734,0.99933
1.5233059496188524,0.99958
1.5233082143921712,0.99951
1.5233103677894415,0.99928
1.523312634896379,0.99917
1.5233147859856595,0.999
1.523317053105748,0.9989
1.523319206528008,0.99912
1.5233213576358478,0.99947
1.5233236247754975,0.99963
1.5233257782163372,0.99954
1.5233280430486167,0.99942
1.5233301965019481,0.99947
1.5233323499613682,0.99944
1.5233346148131892,0.99924
1.5233367682851011,0.99926
1.52333903315006,0.99934
1.5233411866344642,0.99907
1.5233433401249563,0.99879
1.5233456050094576,0.99859
1.523347758512442,0.99796
1.523350025730677,0.99729
1.5233521792461602,0.99719
1.5233543304471242,0.99713
1.523356597684921,0.99685
1.523358751218986,0.99679
1.5233610161493132,0.99641
1.5233631696958705,0.99579
1.5233654346393366,0.99621
1.5233675881983866,0.99711
1.5233697417635257,0.99664
1.5233720067265344,0.99567
1.5233741603041662,0.9958
1.52337642760099,0.99618
1.523378578870439,0.99618
1.5233807324666528,0.99631
1.5233829997830397,0.99583
1.5233851533917533,0.99461
1.5233874184005907,0.99429
1.5233895720217976,0.99442
1.5233917256490936,0.9933
1.5233939906774747,0.99212
1.5233961443172641,0.99199
1.523398409358785,0.99135
1.5234005630110676,0.98991
1.52340271666944,0.98922
1.5234049817305046,0.98862
1.5234071354013707,0.98696
1.5234094027963516,0.98545
1.5234115541589353,0.98444
1.5234138215670696,0.98258
1.5234159752629297,0.98003
1.5234181266440767,0.9776
1.5234203940717759,0.97455
1.5234225477862195,0.97047
1.5234248129062564,0.96592
1.5234269666331943,0.96043
1.5234291203662216,0.95323
1.5234313855058035,0.94475
1.5234335392513252,0.93553
1.5234358067249045,0.92564
1.523437958162064,0.91523
1.52344011192617,0.90474
1.5234423794193148,0.89565
1.5234445308750386,0.89059
1.5234467983813378,0.8915
1.5234489521704397,0.89815
1.523451103644728,0.90826
1.5234533711705933,0.91892
1.5234555249782797,0.92901
1.5234577901963826,0.93903
1.5234599440165641,0.94836
1.523462211568746,0.95572
1.5234643630804852,0.96173
1.523466516919252,0.96741
1.523468784491,0.97191
1.5234709360213048,0.97513
1.523473203606208,0.97841
1.5234753574699718,0.98139
1.5234775090188422,0.98285
1.5234797766233124,0.98384
1.5234819305056617,0.98574
1.5234841958022902,0.98766
1.5234863496971351,0.9886
1.5234885035980708,0.9892
1.5234907689142465,0.99025
1.5234929228276777,0.9917
1.5234951904780332,0.99274
1.5234973420829228,0.99283
1.5234994960149406,0.99279
1.5235017636848638,0.99359
1.5235039153083199,0.99428
1.5235061829913992,0.99361
1.5235083369484155,0.99268
1.5235106023235732,0.99267
1.5235127562930857,0.99303
1.5235149102686891,0.9935
1.5235171756633952,0.99458
1.523519329651495,0.99566
1.5235215973804617,0.9961
1.5235237490599403,0.99641
1.5235259030666273,0.99687
1.5235281708151631,0.99723
1.5235303225132086,0.99751
1.5235325902749013,0.99755
1.5235347443065885,0.99729
1.5235368960232019,0.99781
1.5235391638044633,0.99905
1.5235413178547386,0.99907
1.523543583327979,0.99791
1.523545737390751,0.99773
1.5235478914596146,0.99836
1.5235501569524046,0.99835
1.523552311033765,0.99849
1.5235545788609173,0.99942
1.5235567306335567,0.99971
1.5235589984738662,0.99909
1.5235611525802282,0.99904
1.523563304371436,0.99948
1.523565572231316,0.99944
1.5235677263562666,0.9992
1.5235699919080454,0.99918
1.523572146045494,0.99929
1.5235743001890338,0.99983
1.5235765657603635,1.0006
1.5235787199164013,1.0002
1.523580985500875,0.99922
1.5235831396694108,0.99911
1.523585293844038,0.9999
1.5235875617693821,1.0002
1.5235897136351884,0.99989
1.523591981573691,0.99948
1.523594135773321,0.99953
1.5235962876576972,1.0001
1.523598555615771,1.0005
1.5236007098339914,0.99999
1.5236029754838645,0.99917
1.5236051297145834,0.99919
1.5236073953776015,0.99958
1.523609549620819,0.9993
1.5236117038701282,0.99869
1.523613969552699,0.99876
1.5236161238145067,0.99931
1.5236183918316357,0.99899
1.523620546105949,0.99781
1.5236226980649286,0.99742
1.52362496610163,0.99797
1.5236271203945346,0.99762
1.5236293861229553,0.99646
1.5236315404283594,0.99656
1.5236336947398552,0.99736
1.5236359604878291,0.99653
1.5236381148118243,0.99457
1.5236403805729442,0.99339
1.5236425349094387,0.99258
1.5236446892520257,0.99113
1.5236469550326988,0.98916
1.5236491093877853,0.98664
1.5236513775031182,0.9844
1.523653529549191,0.98427
1.5236557976776837,0.98561
1.5236579520577764,0.98616
1.5236601064439617,0.98687
1.5236623722704883,0.98967
1.5236645266691733,0.99269
1.5236667925088465,0.99374
1.5236689469200317,0.99454
1.5236711013373094,0.99627
1.523673367196537,0.99699
1.5236755216263151,0.99648
1.5236777898202836,0.99711
1.5236799419409681,0.99864
1.5236820963893394,0.99879
1.5236843646028826,0.998
1.5236865167421403,0.99836
1.5236887849688443,0.99949
1.5236909394422231,0.99966
1.5236930939216946,0.99901
1.5236953598463336,0.99926
1.5236975143383058,1.0007
1.523699780276092,1.0015
1.5237019347805656,1.0005
1.523704203053174,0.99944
1.5237063552484738,0.99984
1.5237085097715413,1.0008
1.5237107780637253,1.0008
1.5237129302775994,1.0005
1.523715198582945,1.0005
1.5237173531310213,1.0003
1.5237195053634698,0.99965
1.5237217736883917,0.99944
1.5237239282550625,1.0002
1.5237261942714113,1.0011
1.5237283488505842,1.0009
1.52373050343585,0.99997
1.5237327694717555,0.99944
1.5237349240695233,0.9996
1.523737192440352,0.99985
1.5237393447288468,1.0
1.5237414993452094,1.0003
1.5237437677356156,1.0007
1.5237459200426853,1.0008
1.5237481884462538,0.99999
1.5237503430876271,0.99913
1.5237526091825428,0.99951
1.5237547638364184,1.0006
1.523756918496388,1.001
1.5237591846108611,1.001
1.523761339283333,1.0018
1.5237636077328107,1.0019
1.5237657600959296,1.0006
1.5237679147869974,0.9996
1.5237701832560535,0.99994
1.5237723356377484,1.0004
1.5237746041199676,1.0002
1.5237767588360474,0.99988
1.523778911236319,0.99974
1.5237811797381164,0.99974
1.5237833344727931,0.99946
1.5237856006658381,0.99874
1.523787755413018,0.99835
1.5237899101662915,0.9988
1.5237921763788957,0.99933
1.5237943311446727,0.9997
1.5237965996923826,1.0001
1.5237987521487066,1.0001
1.5238010207095805,0.9997
1.5238031755003707,0.99995
1.5238053279752721,1.0004
1.5238075965557254,0.99991
1.5238097513651132,0.99928
1.5238120176367342,0.99959
1.5238141724586258,1.0003
1.5238163272866119,1.0004
1.5238185935777928,1.0001
1.5238207484182824,0.99975
1.5238230170446507,0.99962
1.5238251695756078,0.99996
1.5238273244346958,1.0005
1.5238295930806447,1.0005
1.52383174563018,0.99993
1.5238340142892934,0.99984
1.5238361691733961,1.0005
1.5238383217415106,1.001
1.5238405904202046,1.0008
1.5238427453229064,1.0006
1.5238450116926685,1.0009
1.523847166607875,1.0007
1.5238494353129053,1.0002
1.5238515879184993,1.0002
1.523853742852305,1.0006
1.523856011576917,1.0006
1.5238581642010902,1.0005
1.5238604329388674,1.001
1.5238625878976892,1.0013
1.5238647405404424,1.001
1.5238670092978013,1.0004
1.5238691642752233,1.0003
1.5238714307235703,1.0005
1.5238735857134975,1.0007
1.5238757407095194,1.0012
1.523878007177429,1.0012
1.5238801621859561,1.0006
1.5238824286670178,1.0003
1.5238845836880504,1.0011
1.5238867387151782,1.0018
1.5238890075380402,1.0016
1.5238911602554361,1.0014
1.523893429091464,1.0014
1.5238955841436097,1.0011
1.5238978506705463,1.001
1.5239000057351977,1.0014
1.5239021608059444,1.0012
1.5239044273524442,1.0006
1.523906582435697,1.0004
1.5239088489953496,1.0002
1.5239110040911081,1.0004
1.5239131591929624,1.0012
1.5239154257721788,1.0018
1.5239175808865393,1.0019
1.5239198498012403,1.0021
1.523922004928114,1.0019
1.5239241577387381,1.0012
1.5239264266730232,1.0011
1.5239285818184989,1.0016
1.523930848443593,1.0012
1.523933003601575,1.0008
1.5239351587656524,1.0016
1.523937425410311,1.0021
1.5239395805868958,1.0016
1.523941847244708,1.0007
1.5239440024337996,0.99995
1.5239462714271779,1.0003
1.5239484243063641,1.0015
1.5239505795140584,1.0013
1.5239528485270222,0.99999
1.5239550014247913,1.0004
1.5239572704509226,1.0017
1.523959425683638,1.0016
1.523961580922449,1.0011
1.5239638476457071,1.0014
1.5239660028970259,1.0009
1.5239682696334382,1.0005
1.5239704248972645,1.0013
1.523972580167187,1.0014
1.5239748469231653,1.0004
1.5239770022055956,1.0007
1.5239792712972415,1.0013
1.5239814242696668,1.0001
1.5239835795707006,0.99928
1.5239858486819333,1.0001
1.5239880016729426,1.0001
1.5239902707973436,0.99903
1.5239924261234004,0.99933
1.523994692938417,1.0001
1.523996848276982,0.99951
1.5239990036216435,0.99874
1.5240012704562271,0.99869
1.524003425813397,0.99849
1.5240056949837293,0.99843
1.5240078480308143,0.99914
1.5240100034065889,0.9996
1.524012272596509,0.99942
1.524014425662179,0.99964
1.5240166948652683,1.0003
1.5240188502660668,1.0005
1.5240210033503225,1.0005
1.5240232725729994,1.0005
1.524025427992404,1.0002
1.5240276949055969,1.0001
1.5240298503375103,1.0005
1.5240320057755206,1.001
1.5240342727082818,1.0011
1.5240364281588012,1.0006
1.5240386974274127,0.99998
1.5240408505677472,0.99988
1.5240431198495288,1.0004
1.5240452753250735,1.0006
1.5240474284839944,0.99991
1.5240496977853646,0.99948
1.5240518532795158,0.99964
1.5240541202713223,0.99971
1.5240562757779832,0.99967
1.5240584312907413,0.99986
1.5240606983021168,0.99979
1.5240628538273848,0.99924
1.5240651231746918,0.99863
1.524067276389695,0.99798
1.5240694319335701,0.99756
1.5240717013004672,0.99809
1.5240738545340577,0.99906
1.5240761239141252,0.9997
1.5240782794830272,1.0001
1.5240804327352055,1.0002
1.5240827021348633,0.99976
1.5240848577223731,0.99992
1.524087124812367,1.0007
1.5240892804123873,1.0005
1.5240915498383942,0.99928
1.52409370312807,0.999
1.5240958587466982,0.99945
1.524098128192296,0.9991
1.52410028150056,0.99823
1.5241025509593291,0.99751
1.5241047066029854,0.99701
1.5241068599298382,0.99704
1.5241091294081983,0.99778
1.5241112850704637,0.99853
1.5241135522390803,0.99894
1.5241157079138568,0.99905
1.5241178635947312,0.99929
1.5241201307829195,1.0001
1.5241222864763049,1.0006
1.5241245560006076,0.99983
1.5241267093835489,0.9991
1.5241288650955438,1.0001
1.5241311346394384,1.0011
1.5241332880409693,1.0007
1.524135557598036,1.0001
1.5241377133350609,1.0002
1.5241399805823042,1.0003
1.5241421363318408,1.0001
1.5241442920874755,0.99975
1.5241465593542916,0.99922
1.524148715122438,0.99904
1.5241509824024135,0.99914
1.524153138183072,0.99861
1.524155293969829,0.99803
1.5241575635924336,0.99851
1.5241597170686465,0.99906
1.524161986704424,0.99852
1.5241641425162122,0.99792
1.5241662960110158,0.99799
1.5241685656663868,0.99789
1.524170721496786,0.99767
1.5241729888422337,0.9981
1.5241751446851455,0.9987
1.5241773005341555,0.99893
1.5241795678991772,0.99949
1.5241817237607003,1.0004
1.524183991138882,1.0005
1.5241861470129179,0.99997
1.52418841672741,0.9997
1.5241905702908085,0.99979
1.524192726183456,0.99996
1.5241949959175427,1.0003
1.52419715182271,1.0005
1.5241994192467938,1.0004
1.5242015751644742,1.0004
1.5242037310882535,1.0005
1.524205998531912,1.0002
1.524208154468205,1.0002
1.5242104219250243,1.0003
1.5242125778738307,1.0001
1.524214733828736,1.0002
1.5242170013051306,1.0003
1.5242191572725496,0.99971
1.5242214270853562,0.99898
1.5242235807420381,0.99952
1.5242257367280698,1.0001
1.5242280065604725,0.99981
1.5242301625590249,0.99999
1.5242324300813246,1.0007
1.524234586092391,1.0006
1.5242368536278519,1.0003
1.5242390096514327,1.0002
1.5242411656811126,0.99937
1.52424343323615,0.9988
1.5242455892783444,0.99954
1.524247859169875,1.0001
1.5242500129012522,0.99973
1.5242521689620603,0.99968
1.5242544388731878,0.99939
1.524256592623159,0.99834
1.524258862547462,0.99798
1.5242610186333059,0.99834
1.5242631724018716,0.9981
1.5242654423457715,0.99788
1.52426759845023,0.99835
1.5242698660839142,0.99847
1.5242720222008879,0.99808
1.5242741783239613,0.99805
1.5242764459772231,0.99836
1.5242786021128114,0.99879
1.524280872102668,0.99909
1.5242830259273392,0.99871
1.524285295930372,0.9984
1.5242874520909975,0.99926
1.5242896059342643,1.0002
1.524291875956895,0.99997
1.5242940321361362,0.99964
1.5242962998484713,0.99987
1.524298456040228,0.99996
1.5243006122380847,0.99998
1.5243028799699982,1.0003
1.524305036180371,1.0004
1.5243073062489605,1.0003
1.524309460148336,1.0004
1.5243116163773247,1.0003
1.5243138864655137,0.99975
1.5243160403834854,0.99951
1.524318310484851,0.99978
1.5243204667388786,0.99986
1.5243226206754468,0.99945
1.5243248907964122,0.99901
1.5243270470690562,0.99908
1.5243293148796258,0.9993
1.5243314711647864,0.99896
1.5243337413121132,0.99858
1.5243358952861967,0.99916
1.5243380515899745,0.99986
1.5243403217569016,0.99932
1.5243424757495823,0.99857
1.524344745929687,0.99873
1.5243469022585046,0.99851
1.524349056269783,0.99736
1.5243513264694881,0.9969
1.5243534828169236,0.9972
1.5243557507061531,0.99663
1.5243579070661057,0.99587
1.5243600634321586,0.99646
1.5243623313409695,0.99715
1.5243644877195397,0.99643
1.5243667579652094,0.99545
1.524368912032603,0.99543
1.5243710684297918,0.99547
1.5243733386950624,0.99481
1.5243754927810547,0.99396
1.524377763059504,0.99331
1.5243799194817345,0.99258
1.5243821874496282,0.99117
1.5243843438843765,0.98915
1.5243865003252257,0.9873
1.5243887683127015,0.98507
1.5243909247660685,0.98082
1.5243931950904845,0.97532
1.5243953492325948,0.97013
1.5243975057045813,0.96407
1.5243997760485994,0.95741
1.5244019302093095,0.95502
1.524404200566507,0.95906
1.5244063570635364,0.96547
1.5244085112428458,0.97092
1.5244107816196464,0.97581
1.5244129381352955,0.98011
1.5244152062014407,0.98338
1.5244173627296083,0.98651
1.5244195192638774,0.98932
1.5244217873496058,0.99056
1.5244239438963938,0.99127
1.5244262143191636,0.99301
1.5244283685545954,0.9948
1.524430638990545,0.99541
1.5244327955623773,0.99549
1.5244349498164096,0.99549
1.5244372202719632,0.99523
1.5244393768624163,0.9955
1.5244416450072347,0.99661
1.5244438016102069,0.99727
1.5244459582192809,0.99683
1.5244482263836836,0.99618
1.5244503830052771,0.99574
1.5244526511828467,0.99532
1.5244548078169597,0.99508
1.5244569644571746,0.99519
1.5244592349783048,0.99516
1.5244613893070635,0.99451
1.5244636598413746,0.99321
1.5244658165066354,0.99152
1.5244679708539957,0.98989
1.524470241407912,0.98796
1.5244723980917947,0.98433
1.5244746663348758,0.97861
1.5244768230312786,0.97096
1.5244790912875275,0.9582
1.5244812479964505,0.93625
1.5244834047114757,0.91129
1.5244856729873104,0.90232
1.5244878297148559,0.91802
1.5244901003279283,0.94304
1.5244922547439241,0.9612
1.5244944114900925,0.97146
1.5244966821227712,0.9788
1.5244988388814664,0.98399
1.5245011072032304,0.98637
1.5245032639744465,0.98789
1.524505420751765,0.98967
1.5245076890931153,0.99049
1.524509845882955,0.99008
1.5245121142374736,0.98972
1.524514271039834,0.9899
1.5245164278482972,0.98991
1.5245186962224029,0.98894
1.524520853043387,0.98699
1.5245231237548325,0.98515
1.524525278264167,0.98395
1.5245275489887948,0.98263
1.524529705834828,0.98099
1.524531862686964,0.97929
1.524534131107002,0.9768
1.5245362879716595,0.97324
1.5245385564048668,0.9693
1.524540713282046,0.96406
1.524542870165328,0.95612
1.5245451386181235,0.94637
1.5245472955139272,0.93544
1.5245495663041433,0.92122
1.5245517208882176,0.90214
1.5245538778026464,0.88071
1.524556148612471,0.86306
1.5245583032151504,0.85479
1.5245605740381583,0.85374
1.5245627309776377,0.85173
1.5245648855989227,0.84194
1.5245671564415393,0.81706
1.5245693133996445,0.77048
1.5245715819311332,0.71967
1.5245737389017608,0.71701
1.5245760097707515,0.77228
1.5245781644295695,0.83653
1.524580321418823,0.88412
1.5245825923074234,0.91642
1.5245847469848475,0.93795
1.5245870178866316,0.95151
1.5245891749009373,0.96116
1.5245913295969677,0.96921
1.5245936005183618,0.97473
1.5245957575512938,0.97805
1.5245980261614802,0.98106
1.5246001832069351,0.98383
1.5246023402584938,0.98591
1.5246046088882703,0.98798
1.5246067659523523,0.98967
1.5246090369197327,0.99044
1.5246111916719052,0.99119
1.5246133487546145,0.99201
1.5246156197416054,0.99212
1.5246177745123854,0.99211
1.5246200455125611,0.99244
1.524622202620324,0.9925
1.5246244713092119,0.99195
1.5246266284294985,0.98899
1.5246287855558889,0.98235
1.5246310542643682,0.97764
1.5246332114032823,0.98139
1.5246354824494468,0.98891
1.5246376372763717,0.99269
1.5246397944339143,0.99375
1.5246420654996904,0.99478
1.5246442203452235,0.99465
1.524646491424185,0.99443
1.5246486486067827,0.99606
1.524650803470924,0.99721
1.5246530745694982,0.99663
1.5246552317707243,0.99648
1.5246575005579104,0.99668
1.524659657771661,0.99656
1.5246618149915159,0.99753
1.5246640837982945,0.99894
1.5246662410306744,0.99878
1.5246685121752395,0.99813
1.5246706670955301,0.99823
1.5246729382532815,0.99832
1.5246750955107176,0.99842
1.5246772504496173,0.99879
1.5246795216269822,0.99884
1.524681678903048,0.99886
1.5246839477689447,0.99883
1.5246861050575353,0.99817
1.524688262352231,0.9978
1.5246905312377215,0.99803
1.5246926885449426,0.99767
1.5246949597683008,0.99733
1.5246971147633526,0.99755
1.5246992720892039,0.99678
1.5247015433321764,0.99576
1.5247036983458386,0.99555
1.524705969601998,0.9944
1.5247081269529073,0.99379
1.5247102819851797,0.99603
1.524712553260954,0.99627
1.524714710630494,0.99276
1.5247169795947004,0.99018
1.5247191369767663,0.98191
1.5247214059541467,0.9598
1.5247235633487388,0.94312
1.5247257207494362,0.95507
1.5247279897464117,0.97874
1.5247301471596353,0.98991
1.5247324184945938,0.99242
1.5247345759203503,0.99567
1.5247367310273898,0.99708
1.524739002381964,0.9963
1.5247411598263523,0.99746
1.5247434288692787,0.99899
1.5247455863261938,0.99858
1.524747743789214,0.99808
1.5247500128517366,0.99798
1.524752170327284,0.99744
1.524754439402981,0.99718
1.5247565968910552,0.99705
1.5247587543852346,0.99659
1.5247610234805284,0.9969
1.524763180987235,0.99798
1.5247654524206136,0.99863
1.524767609939854,0.99923
1.5247698790615047,0.99984
1.5247720365932724,0.99961
1.524774194131146,0.99947
1.5247764632723937,1.0003
1.5247786208227947,1.0004
1.524780889977218,0.99931
1.5247830475401465,0.99903
1.5247852051091808,0.99983
1.5247874742832013,1.0004
1.5247896318647634,1.0004
1.5247919033769501,0.99989
1.5247940586460496,0.99852
1.5247962162462456,0.99734
1.52479848777805,0.99753
1.5248006430657637,0.99846
1.5248029146107578,0.99902
1.5248050722360165,0.99926
1.5248072298673812,0.99944
1.5248094991069565,0.9995
1.5248116567508496,0.99964
1.524813926003601,0.99971
1.5248160836600224,0.99931
1.5248183552510215,0.99911
1.5248205105949004,0.99987
1.5248226682699566,1.0005
1.5248249398805744,1.0002
1.5248270952430685,0.99973
1.5248293668668764,0.99953
1.5248315245669968,0.99898
1.524833679948106,0.99876
1.5248359515915333,0.99955
1.524838109310289,1.0001
1.5248403786417755,0.99969
1.5248425363730602,0.99969
1.5248446941104514,1.0001
1.5248469634615376,0.99961
1.524849121211458,0.99882
1.5248513929008938,0.9993
1.5248535483381715,1.0001
1.524855706106728,1.0
1.5248579778157836,0.9999
1.5248601332716778,1.0001
1.5248624049939243,0.99948
1.5248645627875466,0.99887
1.5248668321977723,0.99962
1.5248689900039243,1.0004
1.5248711478161827,0.99965
1.5248734172460092,0.99903
1.5248755750707979,0.99954
1.524877846839055,0.99956
1.5248800023511209,0.9985
1.5248821601945466,0.99795
1.5248844319824246,0.99826
1.524886587513108,0.99844
1.5248888593141778,0.99839
1.5248910171826702,0.99838
1.5248931727319706,0.99788
1.5248954445526623,0.99711
1.5248976024397922,0.99698
1.5248998719483633,0.99708
1.5249020298480236,0.9967
1.5249041877537914,0.99631
1.5249064572819644,0.99639
1.5249086152002629,0.9967
1.5249108870669676,0.99736
1.5249130426724438,0.99811
1.524915314552341,0.99801
1.5249174724957077,0.9979
1.524919628119802,0.99911
1.5249219000193222,1.0005
1.5249240579813275,1.0007
1.5249263275686469,1.0003
1.524928485543183,0.99978
1.5249306435238272,0.99875
1.5249329131307494,0.99783
1.524935071123925,0.99764
1.5249373430694604,0.99728
1.5249394987497333,0.99531
1.524941656761548,0.99211
1.524943928726707,0.99047
1.524946084425599,0.99177
1.5249483564039517,0.99334
1.5249505144408362,0.99287
1.5249526701583478,0.99218
1.524954942156324,0.99282
1.5249571002118483,0.99314
1.524959369897524,0.99229
1.5249615279655802,0.99176
1.5249637999899508,0.99171
1.5249659557450244,0.99095
1.5249681138317208,0.98963
1.5249703858757158,0.98844
1.5249725416494098,0.98726
1.5249748137065986,0.98551
1.5249769718183661,0.98272
1.5249791276106803,0.97949
1.5249813996874946,0.97662
1.5249835578179025,0.973
1.524985827582336,0.96722
1.5249879857252768,0.96025
1.5249901438743259,0.95315
1.5249924136583646,0.94503
1.5249945718199465,0.93595
1.5249968439427817,0.92807
1.5249989997912812,0.92356
1.5250011579715042,0.92434
1.5250034301139652,0.93076
1.525005585981086,0.93973
1.525007858136742,0.94766
1.5250100163420377,0.95406
1.5250122861852329,0.95998
1.5250144444030622,0.96606
1.5250166026270002,0.97219
1.5250188724898017,0.97736
1.5250210307262733,0.98074
1.5250233006022564,0.98334
1.5250254588512615,0.98598
1.525027617106375,0.98797
1.5250298870019652,0.98905
1.5250320452696124,0.98981
1.5250343175041141,0.9906
1.5250364757843018,0.99199
1.5250386317448559,0.99369
1.5250409039989845,0.99408
1.5250430622978155,0.99346
1.5250453322393838,0.99418
1.5250474905507485,0.99565
1.5250496488682226,0.99555
1.5250519188293983,0.99499
1.5250540771594066,0.99572
1.525056347133765,0.99626
1.5250585054763073,0.99578
1.525060777789659,0.99582
1.5250629338189254,0.99626
1.5250650921801117,0.99589
1.5250673645130914,0.99552
1.525069522886819,0.99564
1.5250717929071582,0.99538
1.5250739512934204,0.99534
1.5250761096857919,0.99628
1.52507837972574,0.99684
1.5250805381306463,0.99668
1.5250828081837775,0.99735
1.5250849666012187,0.99829
1.5250871250247697,0.99805
1.5250893950975097,0.99762
1.525091553533596,0.99795
1.5250938259454307,0.9981
1.5250959820681411,0.99806
1.525098140522872,0.99849
1.5251004129543364,0.99858
1.5251025690956719,0.99801
1.5251048415403334,0.99779
1.525107000020142,0.998
1.5251092701520501,0.99786
1.5251114286443943,0.99734
1.5251135871428483,0.99655
1.5251158572943662,0.99548
1.525118015805356,0.99456
1.5251202882960504,0.99339
1.5251224444935843,0.99134
1.5251246030232202,0.98877
1.5251268755335445,0.98425
1.5251290317497046,0.97499
1.5251313042732273,0.96462
1.525133462827942,0.96293
1.525135619062728,0.97157
1.5251378916058818,0.98064
1.5251400501792427,0.98413
1.5251423204095427,0.98606
1.5251444789954403,0.98991
1.525146637587448,0.99311
1.5251489078373592,0.99425
1.5251510664419037,0.99533
1.5251533390310927,0.9965
1.5251554953220812,0.99663
1.525157767924469,0.99682
1.5251599265540936,0.99797
1.5251620828637091,0.99868
1.525164355485729,0.99852
1.525166514134001,0.99851
1.525168784443087,0.99847
1.525170943103896,0.99824
1.5251731017708159,0.9986
1.5251753720995138,0.9989
1.525177530778971,0.9982
1.5251798034470283,0.9978
1.5251819598128493,0.9986
1.5251841185109547,0.99936
1.5251863911986447,0.99936
1.5251885475830937,0.99905
1.5251908202839837,0.99867
1.5251929790071708,0.99864
1.5251951354102482,0.99888
1.525197408130771,0.99831
1.5251995668726068,0.99735
1.525201837280096,0.99757
1.5252039960344697,0.99834
1.5252062687813994,0.99821
1.525208425222057,0.99776
1.5252105839950796,0.9973
1.5252128567616432,0.99621
1.5252150132209297,0.99552
1.5252172860006938,0.99598
1.5252194447987997,0.99598
1.5252216012767155,0.99502
1.5252238740761137,0.99454
1.525226032892869,0.99432
1.5252283033791534,0.99319
1.5252304622084474,0.99155
1.5252326210438527,0.98974
1.5252348915497516,0.98741
1.5252370503976955,0.98486
1.525239323243137,0.98206
1.5252414797772649,0.97839
1.5252436386438588,0.97484
1.5252459115089356,0.97312
1.5252480680616936,0.97339
1.5252503409399714,0.97515
1.5252524998316501,0.97784
1.525254770396734,0.98048
1.5252569293009521,0.9832
1.525259088211282,0.98644
1.5252613587959813,0.98921
1.5252635177188505,0.99081
1.525265788316738,0.99214
1.5252679472521466,0.99321
1.5252701061936669,0.9935
1.5252723791376264,0.99426
1.5252745357652306,0.99605
1.525276808722392,0.99688
1.5252789676889982,0.99633
1.525281124335234,0.99645
1.5252833973120317,0.99765
1.52528555629729,0.99842
1.525287826960794,0.99827
1.5252899859585922,0.99796
1.5252921449625025,0.99793
1.5252944156456234,0.99793
1.5252965746620737,0.99754
1.5252988453583836,0.997
1.5253010043873743,0.99685
